user_id,days_active,score_views,session_minutes,risk_profile,premium_user
5202,7,2,14.2,moderate,0
5203,46,4,12.0,conservative,0
5204,61,3,13.7,moderate,0
5205,55,10,35.8,aggressive,1
5206,10,0,10.4,moderate,0
5207,17,5,20.8,aggressive,1
5208,52,10,18.9,aggressive,0
5209,20,5,16.9,conservative,0
5210,10,3,12.2,conservative,0
5211,37,0,3.1,moderate,1
5212,24,4,23.1,conservative,0
5213,17,0,9.1,moderate,0
5214,50,3,17.1,moderate,0
5215,59,5,22.9,aggressive,0
5216,3,1,7.3,moderate,0
5217,28,4,13.6,conservative,0
5218,56,7,25.4,conservative,0
5219,75,3,13.9,moderate,0
5220,51,4,13.1,conservative,0
5221,44,3,12.6,moderate,0
5222,17,2,13.8,moderate,1
5223,35,2,14.4,conservative,0
5224,27,5,19.8,moderate,1
5225,26,4,19.9,aggressive,1
5226,39,9,35.1,moderate,1
5227,18,4,15.2,aggressive,0
5228,16,2,8.7,moderate,0
5229,6,0,8.3,conservative,0
5230,49,8,24.5,moderate,0
5231,17,5,16.6,moderate,0
5232,49,6,18.3,moderate,1
5233,27,2,16.6,conservative,0
5234,20,3,11.9,conservative,0
5235,2,2,15.3,moderate,1
5236,10,3,16.6,conservative,1
5237,14,1,13.2,conservative,0
5238,40,4,19.6,aggressive,1
5239,23,4,9.5,aggressive,1
5240,50,5,20.0,aggressive,0
5241,44,2,12.7,conservative,0
5242,4,1,12.8,conservative,0
5243,15,1,9.7,aggressive,0
5244,3,1,8.9,moderate,0
5245,51,7,18.3,aggressive,1
5246,60,6,21.9,moderate,0
5247,52,1,8.0,conservative,0
5248,17,5,17.3,moderate,0
5249,23,3,19.4,moderate,0
5250,31,5,14.5,moderate,0
5251,66,6,22.0,aggressive,0
5252,77,4,16.9,moderate,0
5253,22,2,10.4,moderate,0
5254,29,6,21.4,moderate,1
5255,22,4,25.0,conservative,0
5256,47,9,28.4,moderate,1
5257,23,1,8.1,moderate,0
5258,74,4,15.6,conservative,0
5259,8,1,9.4,moderate,0
5260,23,2,16.1,moderate,0
5261,19,1,5.1,conservative,0
5262,24,3,16.7,moderate,0
5263,29,5,14.9,aggressive,1
5264,24,3,10.7,conservative,0
5265,75,10,26.2,aggressive,0
5266,26,6,20.5,moderate,0
5267,33,4,18.6,conservative,0
5268,22,1,10.1,moderate,0
5269,25,2,9.2,moderate,0
5270,22,1,13.2,aggressive,0
5271,52,5,17.3,moderate,1
5272,50,1,8.9,moderate,1
5273,53,5,21.0,conservative,0
5274,30,4,18.8,aggressive,0
5275,33,6,21.3,conservative,1
5276,23,3,14.8,conservative,0
5277,67,7,24.1,moderate,0
5278,16,2,15.9,moderate,0
5279,20,4,12.8,aggressive,0
5280,27,3,9.6,moderate,0
5281,54,2,14.5,conservative,0
5282,42,8,23.9,aggressive,0
5283,32,1,12.7,moderate,0
5284,7,3,19.3,aggressive,0
5285,30,1,9.1,moderate,0
5286,58,3,11.8,moderate,1
5287,29,4,16.9,conservative,1
5288,42,8,29.3,aggressive,0
5289,30,3,14.7,moderate,1
5290,32,3,17.2,conservative,0
5291,54,10,34.9,aggressive,0
5292,59,1,11.1,conservative,0
5293,2,1,10.9,moderate,0
5294,44,2,18.9,conservative,0
5295,18,2,15.7,conservative,0
5296,48,4,15.5,moderate,0
5297,12,2,13.7,conservative,0
5298,15,3,14.3,moderate,0
5299,31,3,14.8,conservative,0
5300,9,2,13.1,conservative,0
5301,39,1,9.3,conservative,0
5302,43,5,17.9,moderate,0
5303,19,4,18.2,conservative,0
5304,14,1,11.4,aggressive,1
5305,55,9,25.7,conservative,1
5306,55,2,12.3,moderate,0
5307,24,0,6.9,conservative,0
5308,19,5,12.9,aggressive,0
5309,21,0,8.5,conservative,0
5310,13,2,12.9,aggressive,1
5311,3,3,20.6,aggressive,0
5312,28,2,11.2,moderate,0
5313,15,0,6.6,moderate,0
5314,20,2,12.5,moderate,0
5315,59,9,33.7,moderate,1
5316,24,0,8.7,conservative,0
5317,24,6,18.2,moderate,0
5318,33,4,18.0,moderate,0
5319,25,1,13.1,moderate,0
5320,40,3,17.3,conservative,0
5321,27,4,14.6,aggressive,0
5322,11,0,9.3,moderate,0
5323,22,7,25.0,moderate,0
5324,8,1,11.4,conservative,0
5325,11,1,12.2,conservative,0
5326,12,0,9.4,conservative,0
5327,31,0,8.2,conservative,0
5328,43,9,30.6,moderate,0
5329,31,3,13.1,conservative,1
5330,42,5,22.9,moderate,0
5331,49,0,6.8,conservative,0
5332,56,2,12.9,conservative,1
5333,15,2,16.2,conservative,0
5334,32,4,18.0,conservative,0
5335,14,2,16.0,moderate,0
5336,6,3,17.1,moderate,0
5337,35,1,8.1,moderate,0
5338,30,1,8.9,conservative,0
5339,34,4,16.7,moderate,0
5340,58,3,14.4,conservative,0
5341,54,2,13.3,moderate,0
5342,21,2,12.4,conservative,0
5343,22,1,12.6,moderate,0
5344,10,5,19.0,aggressive,0
5345,46,6,26.7,aggressive,0
5346,21,2,15.1,conservative,0
5347,41,5,22.7,moderate,0
5348,15,6,21.7,aggressive,1
5349,36,2,8.9,conservative,0
5350,40,2,12.6,conservative,0
5351,18,6,18.6,aggressive,1
5352,53,1,8.0,conservative,0
5353,33,4,16.8,aggressive,1
5354,6,1,11.6,conservative,0
5355,28,2,12.8,conservative,0
5356,41,3,16.0,moderate,0
5357,27,2,12.5,conservative,0
5358,31,2,12.9,conservative,0
5359,71,4,24.0,moderate,1
5360,23,6,21.5,moderate,1
5361,36,1,9.8,moderate,0
5362,30,3,13.9,aggressive,0
5363,16,4,19.2,moderate,0
5364,10,0,12.8,conservative,0
5365,22,5,17.3,aggressive,1
5366,26,4,17.6,conservative,0
5367,16,0,7.9,conservative,0
5368,20,4,14.7,aggressive,1
5369,15,2,10.8,conservative,0
5370,25,1,6.4,conservative,0
5371,16,0,10.5,moderate,1
5372,22,4,18.0,moderate,1
5373,71,7,25.9,moderate,0
5374,40,2,14.5,conservative,0
5375,75,2,10.9,moderate,0
5376,25,2,12.5,moderate,0
5377,12,1,10.4,moderate,0
5378,2,1,6.3,moderate,1
5379,20,4,21.4,aggressive,1
5380,51,4,18.2,conservative,0
5381,18,1,8.9,conservative,0
5382,40,5,16.1,moderate,0
5383,15,2,10.4,aggressive,0
5384,90,2,9.5,conservative,0
5385,23,3,13.4,moderate,0
5386,41,2,11.3,moderate,0
5387,16,6,25.5,moderate,0
5388,43,5,18.3,moderate,1
5389,35,3,13.7,moderate,0
5390,16,1,12.8,moderate,0
5391,27,2,9.6,conservative,0
5392,14,5,21.3,conservative,0
5393,56,2,18.7,moderate,0
5394,12,0,7.0,conservative,0
5395,8,2,8.7,aggressive,1
5396,52,5,17.4,conservative,0
5397,51,11,27.1,aggressive,1
5398,23,6,19.5,aggressive,1
5399,17,7,27.2,aggressive,0
5400,30,2,13.5,moderate,0
5401,3,0,6.6,conservative,0
5402,45,3,14.7,moderate,0
5403,15,1,8.9,moderate,0
5404,78,4,19.3,conservative,0
5405,33,6,20.0,moderate,1
5406,16,2,13.5,moderate,0
5407,40,7,19.3,aggressive,1
5408,47,3,12.0,conservative,0
5409,65,7,27.0,moderate,0
5410,8,2,12.3,aggressive,1
5411,5,0,5.2,conservative,0
5412,20,3,12.0,conservative,0
5413,25,4,16.9,moderate,0
5414,31,2,12.1,moderate,0
5415,52,3,10.7,moderate,0
5416,27,4,16.8,conservative,0
5417,17,1,7.2,moderate,0
5418,53,1,13.4,conservative,1
5419,24,4,15.8,moderate,0
5420,3,1,9.6,moderate,0
5421,50,3,13.6,conservative,0
5422,11,0,5.2,moderate,0
5423,11,2,14.9,aggressive,0
5424,61,2,12.5,conservative,0
5425,13,0,5.4,conservative,0
5426,4,1,12.7,conservative,0
5427,33,2,10.4,moderate,0
5428,62,3,14.3,conservative,0
5429,20,2,12.0,moderate,0
5430,40,2,13.7,moderate,0
5431,43,7,32.0,conservative,0
5432,70,6,20.5,aggressive,1
5433,14,2,11.5,moderate,0
5434,42,3,12.5,conservative,0
5435,1,0,10.1,conservative,0
5436,23,3,11.4,conservative,0
5437,13,0,9.0,moderate,0
5438,30,3,15.2,moderate,0
5439,26,1,12.4,moderate,0
5440,17,3,14.7,moderate,0
5441,50,3,12.0,moderate,0
5442,22,5,21.6,moderate,0
5443,9,4,18.8,conservative,0
5444,38,4,16.8,moderate,1
5445,54,2,8.1,conservative,0
5446,14,3,17.9,moderate,0
5447,22,3,14.3,aggressive,1
5448,48,2,12.8,conservative,0
5449,22,5,22.5,moderate,0
5450,77,1,8.0,moderate,1
5451,17,2,18.3,moderate,1
5452,38,2,10.8,conservative,0
5453,8,2,12.2,moderate,0
5454,32,5,16.1,moderate,1
5455,31,1,9.1,conservative,0
5456,3,0,6.8,moderate,0
5457,11,1,11.3,conservative,0
5458,36,5,19.3,moderate,0
5459,21,2,13.1,moderate,0
5460,15,2,14.6,moderate,0
5461,33,2,14.5,conservative,0
5462,42,3,17.0,conservative,0
5463,60,4,17.1,moderate,0
5464,23,7,26.7,aggressive,1
5465,18,5,20.4,moderate,0
5466,6,3,13.5,moderate,0
5467,26,3,16.5,moderate,0
5468,22,2,17.2,conservative,0
5469,26,5,25.9,moderate,0
5470,29,1,9.7,moderate,0
5471,11,0,8.3,conservative,0
5472,20,5,16.1,conservative,0
5473,34,1,14.6,conservative,0
5474,47,7,25.6,aggressive,1
5475,34,1,12.4,conservative,0
5476,12,1,8.8,moderate,0
5477,21,2,10.3,moderate,0
5478,57,2,12.7,conservative,0
5479,13,0,6.6,moderate,0
5480,40,1,12.3,conservative,0
5481,29,2,12.3,conservative,0
5482,14,0,7.3,conservative,0
5483,25,2,14.9,moderate,0
5484,18,3,13.1,moderate,0
5485,28,1,12.1,moderate,0
5486,61,4,19.3,conservative,0
5487,8,0,9.4,moderate,0
5488,15,2,14.5,conservative,0
5489,31,1,9.5,conservative,0
5490,37,5,15.3,conservative,0
5491,21,2,8.5,moderate,1
5492,16,1,8.4,moderate,0
5493,37,4,20.5,moderate,1
5494,22,4,11.7,moderate,0
5495,26,2,14.3,aggressive,0
5496,5,1,10.0,conservative,0
5497,2,2,12.5,moderate,1
5498,42,2,12.1,moderate,0
5499,37,5,20.7,aggressive,1
5500,10,1,13.3,conservative,0
5501,54,5,17.7,moderate,0
5502,22,5,16.6,aggressive,0
5503,12,2,15.4,aggressive,0
5504,23,1,10.0,conservative,0
5505,17,2,10.5,conservative,0
5506,31,1,12.4,conservative,0
5507,14,2,12.4,moderate,0
5508,18,4,18.5,moderate,0
5509,30,3,12.5,aggressive,1
5510,46,1,12.4,conservative,0
5511,23,1,7.7,moderate,0
5512,16,0,7.2,moderate,0
5513,20,1,10.9,conservative,0
5514,33,6,21.9,aggressive,0
5515,33,10,28.0,aggressive,0
5516,36,0,9.1,conservative,0
5517,47,0,6.1,conservative,0
5518,22,3,11.6,aggressive,1
5519,46,4,19.1,moderate,1
5520,27,2,10.4,moderate,0
5521,28,5,18.4,aggressive,0
5522,23,5,16.5,aggressive,0
5523,29,2,12.4,conservative,0
5524,43,4,17.4,moderate,0
5525,15,0,12.0,conservative,0
5526,12,1,9.8,moderate,0
5527,16,5,28.3,moderate,0
5528,11,2,14.3,moderate,1
5529,8,2,12.0,moderate,0
5530,22,2,12.3,moderate,0
5531,9,1,11.1,conservative,0
5532,22,4,14.7,conservative,0
5533,25,3,9.4,aggressive,1
5534,54,1,7.8,moderate,0
5535,70,5,19.0,moderate,0
5536,11,2,12.5,conservative,0
5537,90,5,25.2,moderate,0
5538,32,2,12.0,moderate,0
5539,4,2,14.3,conservative,0
5540,46,4,23.9,conservative,0
5541,38,0,5.2,moderate,0
5542,37,4,19.3,conservative,1
5543,29,2,9.5,moderate,0
5544,3,0,9.5,conservative,0
5545,13,3,14.7,aggressive,1
5546,37,5,31.5,aggressive,0
5547,30,2,11.1,conservative,0
5548,3,1,9.3,moderate,0
5549,37,7,19.1,moderate,0
5550,19,0,6.4,moderate,0
5551,20,4,13.4,moderate,0
5552,24,2,12.4,moderate,0
5553,16,1,9.8,moderate,0
5554,16,3,10.7,conservative,0
5555,45,1,13.5,conservative,0
5556,21,0,7.5,moderate,0
5557,15,2,12.7,moderate,1
5558,63,1,11.5,moderate,0
5559,10,3,21.5,moderate,0
5560,21,5,21.0,moderate,0
5561,26,7,16.6,aggressive,0
5562,63,7,24.0,conservative,0
5563,16,0,8.5,moderate,0
5564,21,6,22.1,aggressive,1
5565,14,7,22.0,aggressive,0
5566,85,8,25.5,moderate,0
5567,11,1,11.2,conservative,0
5568,33,5,18.7,moderate,0
5569,28,4,23.1,aggressive,0
5570,40,7,22.7,aggressive,0
5571,15,4,16.8,moderate,0
5572,31,1,12.6,conservative,0
5573,15,7,26.1,aggressive,1
5574,13,5,16.1,aggressive,0
5575,35,2,10.8,conservative,0
5576,38,4,13.7,conservative,0
5577,24,1,16.2,conservative,0
5578,9,0,4.6,conservative,0
5579,25,1,8.5,moderate,0
5580,36,2,11.1,conservative,0
5581,46,2,14.6,moderate,0
5582,25,5,18.4,aggressive,1
5583,6,1,9.6,aggressive,0
5584,48,4,18.9,moderate,0
5585,10,1,10.6,conservative,0
5586,47,5,22.9,moderate,1
5587,73,5,22.7,moderate,0
5588,35,4,14.0,conservative,0
5589,29,4,16.5,aggressive,1
5590,32,5,17.0,aggressive,0
5591,16,1,7.7,conservative,0
5592,39,5,25.9,moderate,1
5593,21,4,12.2,moderate,0
5594,4,4,15.7,aggressive,1
5595,60,3,21.9,conservative,0
5596,17,4,16.4,aggressive,0
5597,9,2,8.3,conservative,0
5598,56,4,19.5,conservative,0
5599,73,7,21.5,aggressive,1
5600,13,0,12.5,aggressive,0
5601,30,6,16.3,aggressive,1
5602,38,4,11.6,moderate,0
5603,30,3,13.9,moderate,1
5604,12,4,20.5,aggressive,0
5605,52,9,38.3,conservative,0
5606,38,2,8.5,moderate,0
5607,1,0,8.9,moderate,0
5608,22,5,22.9,moderate,0
5609,5,1,10.3,aggressive,0
5610,52,8,25.0,moderate,0
5611,46,2,9.9,aggressive,1
5612,53,6,14.4,moderate,1
5613,16,2,8.1,conservative,1
5614,29,4,21.1,moderate,0
5615,50,5,16.3,moderate,0
5616,41,2,13.6,moderate,0
5617,20,4,17.4,moderate,0
5618,6,2,13.7,conservative,0
5619,31,2,10.5,moderate,0
5620,32,3,10.2,moderate,1
5621,21,0,6.4,conservative,0
5622,24,4,20.3,conservative,0
5623,33,1,9.3,moderate,0
5624,10,2,8.7,moderate,0
5625,35,4,20.8,moderate,0
5626,11,1,12.1,moderate,1
5627,12,4,25.9,moderate,0
5628,8,2,16.8,moderate,0
5629,21,3,14.0,moderate,0
5630,7,2,16.9,aggressive,1
5631,47,5,22.5,aggressive,1
5632,37,3,15.8,aggressive,0
5633,30,3,11.8,moderate,0
5634,32,6,25.4,moderate,1
5635,55,6,27.1,moderate,0
5636,18,4,13.2,moderate,0
5637,14,2,8.9,moderate,0
5638,23,1,10.9,aggressive,1
5639,20,4,13.8,aggressive,1
5640,18,5,23.9,aggressive,1
5641,39,5,17.4,moderate,0
5642,21,2,12.0,moderate,0
5643,30,0,7.8,conservative,0
5644,28,5,22.3,moderate,0
5645,90,6,24.5,moderate,0
5646,46,4,13.0,conservative,0
5647,13,0,7.6,conservative,0
5648,36,6,20.5,moderate,0
5649,41,3,17.7,moderate,0
5650,32,3,16.4,aggressive,1
5651,22,2,11.0,moderate,0
5652,69,7,24.3,moderate,0
5653,28,3,12.1,moderate,1
5654,22,3,14.4,moderate,1
5655,43,9,26.1,aggressive,1
5656,43,1,9.7,conservative,0
5657,37,1,9.5,conservative,0
5658,22,2,12.2,moderate,0
5659,36,2,15.3,moderate,1
5660,18,1,9.8,conservative,0
5661,26,2,11.9,conservative,0
5662,27,2,10.2,moderate,0
5663,55,6,23.1,moderate,0
5664,4,2,15.4,aggressive,0
5665,72,2,13.6,conservative,0
5666,18,6,19.1,moderate,0
5667,19,3,11.6,aggressive,0
5668,20,4,13.0,moderate,0
5669,11,5,18.3,moderate,0
5670,67,7,15.7,moderate,0
5671,53,6,25.4,moderate,1
5672,48,5,23.2,aggressive,0
5673,25,1,10.0,conservative,0
5674,17,1,11.4,conservative,0
5675,37,2,14.9,conservative,1
5676,6,3,16.5,conservative,0
5677,43,3,16.3,conservative,0
5678,16,3,14.7,aggressive,0
5679,19,6,18.9,moderate,1
5680,25,3,17.3,moderate,0
5681,32,1,9.4,moderate,0
5682,15,0,6.9,conservative,0
5683,30,2,15.9,conservative,0
5684,22,1,8.1,conservative,0
5685,19,3,17.7,aggressive,1
5686,14,3,15.7,conservative,0
5687,17,1,9.8,conservative,0
5688,18,2,13.1,aggressive,0
5689,39,4,23.7,conservative,0
5690,68,3,13.1,conservative,0
5691,22,1,6.6,aggressive,1
5692,28,0,4.8,conservative,0
5693,22,3,13.6,moderate,1
5694,51,5,22.3,moderate,1
5695,46,3,19.5,conservative,0
5696,19,2,13.5,moderate,0
5697,49,2,12.9,conservative,0
5698,12,1,10.3,conservative,0
5699,13,6,13.7,moderate,0
5700,4,3,12.3,moderate,0
5701,9,0,9.6,moderate,0
5702,51,3,11.3,moderate,0
5703,25,4,17.8,moderate,0
5704,48,2,10.4,moderate,0
5705,43,1,10.4,conservative,1
5706,38,6,24.5,conservative,1
5707,18,6,20.3,aggressive,0
5708,14,2,15.5,moderate,0
5709,13,1,12.9,moderate,0
5710,49,2,13.6,conservative,0
5711,22,3,14.4,conservative,0
5712,18,4,16.9,moderate,1
5713,36,6,23.1,aggressive,0
5714,19,1,12.2,conservative,0
5715,20,2,14.7,conservative,0
5716,21,3,14.6,moderate,0
5717,28,5,12.1,aggressive,1
5718,29,3,16.1,moderate,0
5719,40,8,20.7,aggressive,0
5720,35,5,17.4,moderate,0
5721,11,1,10.8,conservative,0
5722,10,3,14.1,moderate,0
5723,31,5,19.3,moderate,0
5724,36,2,16.2,conservative,0
5725,34,4,19.0,moderate,1
5726,51,2,8.6,conservative,0
5727,48,7,32.3,aggressive,1
5728,16,6,27.2,moderate,0
5729,20,5,16.6,aggressive,1
5730,19,2,12.2,moderate,0
5731,86,2,6.8,conservative,0
5732,29,0,10.7,moderate,0
5733,23,4,23.4,conservative,0
5734,47,5,19.6,aggressive,1
5735,90,14,44.2,aggressive,1
5736,16,4,16.7,moderate,0
5737,39,2,11.2,conservative,0
5738,38,6,28.7,moderate,0
5739,17,0,6.9,moderate,0
5740,37,7,21.6,moderate,0
5741,23,6,21.6,moderate,0
5742,33,1,11.6,conservative,0
5743,9,2,18.4,moderate,1
5744,36,8,27.7,aggressive,1
5745,38,3,17.0,conservative,0
5746,28,2,12.2,conservative,0
5747,34,5,24.3,aggressive,0
5748,6,0,7.6,conservative,0
5749,36,5,16.8,aggressive,0
5750,49,4,19.5,aggressive,1
5751,20,4,14.5,aggressive,0
5752,12,2,12.8,conservative,0
5753,41,2,12.4,moderate,0
5754,36,0,7.7,conservative,0
5755,27,6,20.8,aggressive,1
5756,16,0,10.8,conservative,0
5757,33,2,14.4,moderate,0
5758,22,5,20.7,moderate,0
5759,57,4,16.6,moderate,0
5760,32,2,12.3,conservative,0
5761,15,1,10.1,conservative,0
5762,23,6,18.2,moderate,0
5763,21,3,16.8,conservative,0
5764,29,2,11.5,moderate,0
5765,34,4,17.3,conservative,0
5766,11,1,10.3,moderate,1
5767,5,0,9.9,moderate,0
5768,17,2,11.5,moderate,1
5769,1,2,11.3,conservative,1
5770,43,7,29.9,aggressive,1
5771,39,12,41.4,aggressive,1
5772,13,2,12.7,moderate,0
5773,14,5,15.9,moderate,0
5774,27,5,25.2,moderate,0
5775,27,2,12.5,moderate,0
5776,59,4,13.9,aggressive,0
5777,17,2,13.0,conservative,0
5778,34,3,11.6,conservative,0
5779,10,1,7.8,aggressive,1
5780,63,3,21.8,conservative,0
5781,31,2,13.3,moderate,1
5782,50,4,18.9,moderate,0
5783,24,1,14.2,moderate,0
5784,36,1,6.4,moderate,0
5785,5,3,16.3,moderate,0
5786,32,0,2.3,conservative,0
5787,22,4,18.8,moderate,0
5788,24,7,30.1,aggressive,0
5789,20,2,12.0,conservative,0
5790,12,2,12.0,moderate,0
5791,14,6,18.2,aggressive,1
5792,18,4,15.9,moderate,0
5793,7,0,6.6,conservative,0
5794,13,3,14.4,moderate,0
5795,25,2,15.8,conservative,0
5796,40,5,16.9,aggressive,0
5797,14,1,12.2,conservative,0
5798,33,2,10.9,moderate,1
5799,11,1,10.8,aggressive,0
5800,37,1,11.0,conservative,0
5801,37,6,27.7,moderate,0
5802,17,4,21.5,aggressive,1
5803,26,5,20.9,aggressive,0
5804,12,2,10.2,conservative,0
5805,46,3,18.9,moderate,0
5806,50,4,17.1,moderate,0
5807,6,1,12.1,conservative,0
5808,25,1,12.0,conservative,0
5809,1,0,9.8,moderate,0
5810,21,8,20.6,aggressive,0
5811,29,2,11.3,conservative,0
5812,17,2,15.1,moderate,0
5813,8,4,16.1,aggressive,1
5814,10,5,15.4,aggressive,1
5815,25,3,19.0,moderate,1
5816,12,4,17.9,moderate,1
5817,13,0,7.4,aggressive,1
5818,87,7,19.0,moderate,1
5819,27,1,12.5,moderate,0
5820,1,0,6.1,moderate,0
5821,31,4,16.3,aggressive,1
5822,51,3,18.9,moderate,0
5823,52,2,9.4,conservative,0
5824,23,3,11.4,conservative,0
5825,30,2,10.9,conservative,0
5826,38,4,8.4,conservative,0
5827,50,3,10.3,moderate,0
5828,55,9,18.9,aggressive,0
5829,24,2,16.5,conservative,0
5830,11,3,11.5,conservative,0
5831,11,1,12.1,conservative,0
5832,17,2,15.1,aggressive,0
5833,27,4,12.4,moderate,0
5834,44,4,16.6,moderate,0
5835,18,1,10.1,conservative,0
5836,38,2,13.0,conservative,0
5837,25,3,14.8,moderate,0
5838,24,2,15.7,conservative,0
5839,20,4,11.1,moderate,0
5840,4,2,14.4,aggressive,1
5841,14,2,7.0,moderate,0
5842,16,3,18.5,aggressive,1
5843,35,6,23.2,conservative,0
5844,40,7,29.7,aggressive,0
5845,18,5,14.4,conservative,0
5846,9,0,9.5,conservative,0
5847,90,6,22.8,moderate,0
5848,11,3,14.8,moderate,0
5849,30,5,22.4,aggressive,1
5850,47,0,7.7,moderate,0
5851,20,5,25.7,moderate,0
5852,40,2,15.7,moderate,0
5853,29,6,21.2,moderate,0
5854,39,5,15.0,aggressive,1
5855,9,2,13.2,conservative,0
5856,66,6,19.5,moderate,0
5857,40,6,24.7,moderate,0
5858,44,2,12.4,moderate,0
5859,17,1,8.8,conservative,0
5860,51,4,19.3,conservative,0
5861,15,1,10.5,moderate,0
5862,8,2,15.0,conservative,0
5863,18,4,19.4,moderate,0
5864,8,2,17.3,conservative,0
5865,39,3,16.7,aggressive,1
5866,40,2,16.6,moderate,0
5867,10,4,17.6,aggressive,1
5868,90,12,30.5,aggressive,1
5869,23,4,16.3,aggressive,1
5870,23,3,13.1,conservative,0
5871,24,4,17.5,moderate,0
5872,6,1,7.8,conservative,0
5873,22,1,14.6,moderate,0
5874,23,3,17.4,moderate,0
5875,25,1,13.5,conservative,0
5876,14,5,18.4,moderate,0
5877,24,2,11.2,moderate,1
5878,42,1,6.5,moderate,1
5879,61,4,18.4,aggressive,1
5880,31,7,26.0,aggressive,1
5881,36,5,11.0,moderate,0
5882,23,3,15.8,moderate,0
5883,7,1,9.6,moderate,0
5884,24,2,7.5,moderate,0
5885,21,7,21.6,aggressive,0
5886,17,2,14.1,conservative,0
5887,52,1,12.3,conservative,0
5888,19,4,10.1,aggressive,1
5889,19,2,17.8,conservative,1
5890,10,0,11.2,moderate,0
5891,20,3,19.7,moderate,0
5892,22,3,20.2,aggressive,0
5893,12,3,17.3,conservative,0
5894,17,3,18.1,moderate,0
5895,13,0,8.7,conservative,0
5896,15,2,9.9,conservative,0
5897,25,2,15.4,conservative,0
5898,27,3,15.3,moderate,0
5899,15,1,11.0,conservative,0
5900,28,1,9.8,moderate,0
5901,42,3,10.7,moderate,0
5902,20,3,14.0,aggressive,1
5903,17,2,9.8,conservative,0
5904,45,5,19.7,moderate,1
5905,45,3,16.7,moderate,0
5906,23,4,19.9,conservative,1
5907,53,2,10.7,moderate,0
5908,16,1,11.4,moderate,0
5909,28,3,7.8,conservative,0
5910,40,2,15.1,conservative,0
5911,24,2,9.4,conservative,0
5912,54,7,32.8,aggressive,1
5913,48,1,12.7,conservative,1
5914,20,3,12.6,aggressive,0
5915,63,10,36.0,aggressive,1
5916,22,1,11.5,conservative,0
5917,8,2,9.6,moderate,0
5918,21,1,14.8,conservative,0
5919,61,6,26.3,aggressive,1
5920,7,1,10.5,moderate,0
5921,19,5,14.5,moderate,0
5922,18,3,17.9,moderate,0
5923,42,1,4.9,moderate,0
5924,39,2,14.9,conservative,0
5925,21,1,10.5,conservative,0
5926,44,2,11.2,conservative,0
5927,18,3,14.5,moderate,0
5928,8,2,14.1,conservative,0
5929,47,2,11.4,conservative,0
5930,61,8,23.9,aggressive,0
5931,11,2,13.1,moderate,0
5932,25,2,15.0,moderate,0
5933,15,3,13.8,moderate,0
5934,40,6,21.0,aggressive,0
5935,47,2,14.9,moderate,0
5936,36,4,20.8,conservative,0
5937,13,1,4.7,conservative,0
5938,21,3,14.2,conservative,0
5939,36,4,17.6,moderate,0
5940,45,4,16.4,moderate,0
5941,30,1,12.4,conservative,0
5942,38,5,25.9,moderate,0
5943,27,4,16.4,moderate,0
5944,34,1,12.4,conservative,1
5945,17,1,12.0,conservative,1
5946,16,5,21.7,moderate,0
5947,30,2,12.4,moderate,0
5948,10,1,6.0,aggressive,0
5949,50,5,21.2,moderate,0
5950,5,2,16.0,moderate,0
5951,42,6,27.0,moderate,0
5952,29,8,24.2,moderate,0
5953,34,1,8.7,moderate,0
5954,36,4,14.2,aggressive,1
5955,61,3,17.8,conservative,0
5956,19,0,11.7,conservative,0
5957,21,4,22.2,moderate,0
5958,12,1,6.6,conservative,0
5959,28,1,8.1,conservative,0
5960,37,5,17.7,moderate,0
5961,21,7,30.7,moderate,0
5962,24,3,14.9,moderate,0
5963,36,0,9.3,moderate,0
5964,26,1,12.3,aggressive,0
5965,27,4,14.3,conservative,0
5966,58,4,11.3,moderate,0
5967,27,2,11.1,conservative,0
5968,90,14,40.4,aggressive,1
5969,16,3,21.4,moderate,1
5970,16,4,17.1,aggressive,1
5971,53,3,7.6,moderate,0
5972,24,3,10.1,moderate,0
5973,65,1,10.7,conservative,0
5974,36,4,10.2,moderate,0
5975,61,4,18.1,moderate,0
5976,24,5,10.8,moderate,1
5977,19,1,11.7,moderate,0
5978,30,4,16.3,moderate,0
5979,24,1,9.9,conservative,0
5980,12,3,14.4,moderate,0
5981,22,4,20.5,aggressive,0
5982,18,3,19.1,moderate,0
5983,42,5,13.9,conservative,0
5984,36,6,25.1,aggressive,1
5985,28,2,12.1,conservative,0
5986,48,8,22.7,aggressive,1
5987,18,1,6.4,conservative,0
5988,47,4,14.0,moderate,0
5989,39,5,20.7,moderate,0
5990,20,1,6.5,conservative,0
5991,27,1,7.7,conservative,0
5992,39,2,11.5,conservative,0
5993,27,7,24.1,aggressive,0
5994,43,4,16.0,moderate,0
5995,26,2,13.6,moderate,0
5996,21,2,10.3,conservative,0
5997,12,1,8.0,conservative,0
5998,40,5,17.2,aggressive,0
5999,9,3,15.9,moderate,0
6000,15,0,7.2,conservative,0
6001,44,3,12.5,moderate,0
6002,39,5,19.2,aggressive,1
6003,37,6,13.3,aggressive,0
6004,28,5,19.5,moderate,1
6005,20,3,13.0,conservative,0
6006,6,2,9.5,moderate,0
6007,28,6,19.7,aggressive,1
6008,3,1,11.1,moderate,0
6009,18,2,11.6,conservative,0
6010,27,5,19.1,moderate,0
6011,21,6,21.9,moderate,0
6012,6,3,20.1,moderate,0
6013,21,4,22.6,moderate,0
